timestamp,latitude,longitude,distance_m,ping_8.8.8.8,ping_1.1.1.1,ping_9.9.9.9,ping_google.com,ping_uni-osnabrueck.de,ping_utwente.nl
2025-06-16 18:25:26,52.26132527462367,6.798393380205302,46,,,,,,
2025-06-16 18:25:32,52.261359180882444,6.797871995843099,35,,,,,,
2025-06-16 18:25:38,52.261418881173,6.797442437730948,29,,,,,,
2025-06-16 18:25:41,52.261446200737815,6.79727597489489,11,,,,,,
2025-06-16 18:25:47,52.26146947009164,6.797051189837607,15,,,,,,
2025-06-16 18:29:38,52.26149139300933,6.7969037942531765,10,,,,,,
2025-06-16 18:29:50,52.26140196984266,6.796935845656677,10,,,,,,
2025-06-16 18:34:17,52.26145698629331,6.7971139034495,13,,,,,,
2025-06-16 18:34:20,52.2614478622008,6.797340035175498,15,,,,,,
2025-06-16 18:34:23,52.26143353172538,6.797555422045008,14,,,,,,
2025-06-16 18:34:29,52.26138091158739,6.798018145808384,32,,,,,,
2025-06-16 18:34:35,52.2612962581899,6.798723210591502,48,,,,,,
2025-06-16 18:34:38,52.26128601026022,6.799144816686491,28,,,,,,
2025-06-16 18:34:44,52.261396190243644,6.800124022020437,67,,,,,,
2025-06-16 18:34:50,52.261649348602035,6.800958246495917,63,,,,,,
2025-06-16 18:34:56,52.26204133755166,6.8018277005188565,73,,,,,,
2025-06-16 18:35:02,52.26239954926018,6.802660957072718,69,,,,,,
2025-06-16 18:35:08,52.262723210654094,6.803437253645698,63,,,,,,
2025-06-16 18:35:14,52.26305067487526,6.804274596602536,67,,,,,,
2025-06-16 18:35:20,52.26340120356651,6.8050850335210145,67,,,,,,
2025-06-16 18:35:26,52.263724627451346,6.805864329967094,64,,,,,,
2025-06-16 18:35:32,52.2641292309683,6.806859792007338,81,,,,,,
2025-06-16 18:35:38,52.26463414501889,6.808093174434765,100,,,,,,
2025-06-16 18:35:41,52.26493023486654,6.808804854768528,58,,,,,,
2025-06-16 18:35:44,52.265235688680846,6.8095541331780804,61,,,,,,
2025-06-16 18:35:47,52.26554989011918,6.810369733007795,65,,,,,,
2025-06-16 18:35:50,52.26585063022033,6.811230700062058,67,,,,,,
2025-06-16 18:35:53,52.26613492325736,6.812118898369389,68,,,,,,
2025-06-16 18:35:56,52.26645756861941,6.813064114590497,73,,,,,,
2025-06-16 18:35:59,52.26680973785215,6.814000465904964,74,,,,,,
2025-06-16 18:36:02,52.267191098993784,6.815022978792593,81,,,,,,
2025-06-16 18:36:05,52.26757915943833,6.816089627093148,84,,,,,,
2025-06-16 18:36:08,52.267991387574476,6.8171762942302845,87,,,,,,
2025-06-16 18:36:11,52.268410929928,6.818234869003625,85,,,,,,
2025-06-16 18:36:14,52.26882133228092,6.8192976072560585,85,,,,,,
2025-06-16 18:36:17,52.26926420212164,6.820436280894051,91,,,,,,
2025-06-16 18:36:20,52.269703330096036,6.821633204755082,94,,,,,,
2025-06-16 18:36:23,52.27015964111787,6.82281305729781,94,,,,,,
2025-06-16 18:36:26,52.270637772287635,6.824031562747252,98,,,,,,
2025-06-16 18:36:29,52.271121793946314,6.825276170080502,100,,,,,,
2025-06-16 18:36:32,52.271600159758215,6.826535527358454,100,,,,,,
2025-06-16 18:36:35,52.27207116860785,6.827768742966241,98,,,,,,
2025-06-16 18:36:38,52.27255084366544,6.829106651903371,105,,,,,,
